transaction_id,user_id,transaction_date,transaction_year,transaction_month,merchant,category,amount,is_debit,status,state,account_type,acquisition_channel,risk_segment
T000253,U0089,2024-06-16,2024,2024-06,con edison,utilities,230.16,1,completed,ga,savings,organic,low_risk
T000254,U0147,2024-02-29,2024,2024-02,employer direct deposit,income,2047.5,0,completed,wa,savings,referral,low_risk
T000255,U0385,2024-07-30,2024,2024-07,amazon,shopping,390.21,1,completed,ma,savings,paid_social,low_risk
T000256,U0177,2023-09-28,2023,2023-09,national grid,utilities,192.76,1,completed,co,checking,referral,medium_risk
T000257,U0073,2023-06-26,2023,2023-06,venmo,transfer,565.32,1,completed,il,checking,paid_social,medium_risk
T000258,U0159,2024-02-10,2024,2024-02,employer direct deposit,income,7227.02,0,completed,tx,checking,referral,medium_risk
T000259,U0368,2024-05-01,2024,2024-05,netflix,entertainment,460.58,1,completed,ga,savings,influencer,medium_risk
T000260,U0305,2023-11-07,2023,2023-11,chipotle,food & dining,156.85,1,completed,ny,savings,organic,low_risk
T000261,U0164,2023-05-18,2023,2023-05,target,shopping,151.64,1,completed,co,checking,organic,medium_risk
T000262,U0347,2024-03-02,2024,2024-03,con edison,utilities,303.28,1,completed,ma,checking,paid_search,low_risk
T000263,U0124,2024-02-21,2024,2024-02,paypal,transfer,1487.07,1,completed,co,checking,paid_search,medium_risk
T000264,U0200,2024-06-11,2024,2024-06,comcast,utilities,396.16,1,completed,ga,premium,paid_social,medium_risk
T000265,U0465,2024-06-20,2024,2024-06,employer direct deposit,income,7155.33,0,completed,ma,savings,referral,medium_risk
T000266,U0091,2023-03-01,2023,2023-03,spotify,entertainment,126.25,1,completed,ma,savings,paid_social,medium_risk
T000267,U0281,2023-10-08,2023,2023-10,at&t,utilities,185.44,1,completed,tx,premium,paid_search,low_risk
T000268,U0093,2023-05-07,2023,2023-05,venmo transfer,income,5768.22,0,completed,ma,checking,influencer,medium_risk
T000269,U0303,2024-04-01,2024,2024-04,bank transfer,transfer,371.62,1,completed,ma,savings,organic,low_risk
T000270,U0018,2023-06-17,2023,2023-06,con edison,utilities,419.15,1,completed,fl,checking,paid_social,medium_risk
T000271,U0130,2023-01-29,2023,2023-01,walmart,shopping,194.51,1,completed,wa,savings,paid_social,medium_risk
T000272,U0049,2024-10-24,2024,2024-10,spotify,entertainment,114.11,1,completed,fl,checking,referral,high_risk
T000273,U0126,2023-01-21,2023,2023-01,venmo transfer,income,7052.41,0,pending,az,premium,organic,medium_risk
T000274,U0365,2023-05-16,2023,2023-05,doordash,food & dining,324.39,1,completed,co,premium,paid_search,low_risk
T000275,U0035,2023-09-16,2023,2023-09,mcdonalds,food & dining,304.96,1,pending,ny,premium,paid_search,low_risk
T000276,U0325,2024-01-21,2024,2024-01,one medical,healthcare,426.09,1,completed,ga,premium,paid_search,medium_risk
T000277,U0198,2023-11-06,2023,2023-11,amc theatres,entertainment,339.24,1,completed,ga,savings,organic,medium_risk
T000279,U0325,2024-10-24,2024,2024-10,t-mobile,utilities,297.7,1,completed,ga,premium,paid_search,medium_risk
T000280,U0167,2023-03-07,2023,2023-03,nike,shopping,169.47,1,completed,co,checking,influencer,medium_risk
T000281,U0001,2023-09-25,2023,2023-09,con edison,utilities,328.75,1,pending,ny,checking,paid_social,low_risk
T000282,U0085,2023-06-03,2023,2023-06,walgreens,healthcare,259.61,1,completed,ny,savings,organic,medium_risk
T000283,U0239,2024-02-18,2024,2024-02,uber eats,food & dining,330.94,1,completed,ny,checking,referral,medium_risk
T000284,U0166,2023-10-30,2023,2023-10,doordash,food & dining,131.19,1,completed,wa,savings,organic,low_risk
T000286,U0401,2023-08-16,2023,2023-08,steam,entertainment,343.79,1,completed,ny,premium,referral,medium_risk
T000287,U0016,2024-06-03,2024,2024-06,zelle,transfer,614.39,1,completed,tx,savings,paid_search,low_risk
T000288,U0363,2023-04-10,2023,2023-04,uber,travel,236.45,1,completed,ny,premium,paid_social,low_risk
T000289,U0317,2024-11-01,2024,2024-11,uber,travel,46.47,1,completed,ny,premium,organic,low_risk
T000290,U0245,2023-12-06,2023,2023-12,one medical,healthcare,187.1,1,completed,co,premium,paid_social,medium_risk
T000291,U0154,2024-04-26,2024,2024-04,venmo,transfer,126.28,1,completed,ny,savings,referral,medium_risk
T000292,U0156,2023-07-19,2023,2023-07,nike,shopping,251.24,1,completed,ga,savings,paid_search,medium_risk
T000293,U0429,2023-11-02,2023,2023-11,venmo transfer,income,3891.75,0,completed,il,savings,influencer,low_risk
T000295,U0257,2023-11-20,2023,2023-11,paypal,transfer,1727.54,1,completed,fl,premium,referral,medium_risk
T000296,U0311,2023-12-07,2023,2023-12,nike,shopping,316.25,1,completed,ny,checking,paid_search,low_risk
T000297,U0480,2024-04-07,2024,2024-04,starbucks,food & dining,138.22,1,completed,co,checking,paid_search,medium_risk
T000298,U0049,2023-06-12,2023,2023-06,marriott,travel,245.81,1,completed,fl,checking,referral,high_risk
T000299,U0192,2024-09-21,2024,2024-09,target,shopping,217.99,1,completed,wa,savings,organic,low_risk
T000300,U0193,2024-01-28,2024,2024-01,freelance payment,income,1032.68,0,completed,ga,checking,influencer,medium_risk
T000301,U0157,2023-11-26,2023,2023-11,comcast,utilities,378.91,1,completed,il,savings,paid_search,medium_risk
T000302,U0197,2024-10-03,2024,2024-10,starbucks,food & dining,367.33,1,completed,az,checking,referral,medium_risk
T000303,U0103,2023-05-13,2023,2023-05,con edison,utilities,53.15,1,completed,ny,savings,influencer,medium_risk
T000304,U0115,2023-03-08,2023,2023-03,walgreens,healthcare,412.27,1,completed,ga,savings,referral,medium_risk
T000305,U0363,2024-06-16,2024,2024-06,one medical,healthcare,298.99,1,completed,ny,premium,paid_social,low_risk
T000306,U0464,2024-05-16,2024,2024-05,uber,travel,180.91,1,completed,tx,savings,referral,low_risk
T000308,U0423,2024-08-26,2024,2024-08,netflix,entertainment,253.31,1,completed,co,savings,influencer,low_risk
T000309,U0180,2024-10-17,2024,2024-10,doordash,food & dining,129.38,1,completed,ny,checking,referral,low_risk
T000310,U0306,2023-02-19,2023,2023-02,uber eats,food & dining,331.66,1,completed,ma,premium,organic,low_risk
T000311,U0312,2024-12-07,2024,2024-12,starbucks,food & dining,59.66,1,completed,az,savings,influencer,high_risk
T000312,U0092,2023-09-16,2023,2023-09,apple store,shopping,238.25,1,completed,ny,savings,influencer,low_risk
T000313,U0372,2024-03-06,2024,2024-03,chipotle,food & dining,331.51,1,completed,il,checking,paid_search,medium_risk
T000314,U0268,2024-09-12,2024,2024-09,cigna,healthcare,350.96,1,completed,il,premium,referral,medium_risk
T000315,U0046,2024-09-24,2024,2024-09,apple store,shopping,60.63,1,completed,fl,checking,organic,medium_risk
T000316,U0162,2023-07-23,2023,2023-07,nike,shopping,305.28,1,completed,ca,premium,influencer,low_risk
T000317,U0500,2024-12-21,2024,2024-12,steam,entertainment,206.06,1,completed,ny,checking,paid_search,medium_risk
T000318,U0358,2024-12-05,2024,2024-12,paypal,transfer,1867.59,1,completed,az,savings,referral,medium_risk
T000319,U0078,2024-11-18,2024,2024-11,starbucks,food & dining,46.32,1,completed,tx,premium,organic,medium_risk
T000320,U0298,2023-04-03,2023,2023-04,paypal,transfer,1563.46,1,completed,il,checking,organic,low_risk
T000322,U0149,2024-04-20,2024,2024-04,zocdoc,healthcare,26.94,1,completed,il,checking,paid_search,low_risk
T000323,U0181,2024-01-04,2024,2024-01,chipotle,food & dining,401.19,1,completed,az,savings,paid_search,medium_risk
T000324,U0141,2023-02-16,2023,2023-02,amazon,shopping,6.82,1,completed,ga,savings,paid_social,medium_risk
T000325,U0434,2024-01-02,2024,2024-01,uber,travel,447.47,1,pending,az,premium,paid_social,medium_risk
T000326,U0443,2024-01-17,2024,2024-01,cvs pharmacy,healthcare,407.85,1,completed,tx,savings,referral,low_risk
T000327,U0193,2024-04-12,2024,2024-04,freelance payment,income,2902.83,0,completed,ga,checking,influencer,medium_risk
T000328,U0321,2024-10-26,2024,2024-10,cash app,transfer,1774.53,1,completed,ny,premium,referral,high_risk
T000329,U0443,2023-06-13,2023,2023-06,delta airlines,travel,53.65,1,pending,tx,savings,referral,low_risk
T000330,U0024,2024-11-25,2024,2024-11,bank transfer,transfer,887.56,1,completed,tx,premium,referral,medium_risk
T000331,U0073,2023-01-30,2023,2023-01,t-mobile,utilities,431.56,1,completed,il,checking,paid_social,medium_risk
T000332,U0274,2024-05-14,2024,2024-05,lyft,travel,58.24,1,completed,il,savings,paid_social,low_risk
T000333,U0069,2023-09-25,2023,2023-09,starbucks,food & dining,328.18,1,completed,co,premium,paid_social,medium_risk
T000334,U0005,2024-06-15,2024,2024-06,steam,entertainment,262.51,1,completed,ga,savings,referral,medium_risk
T000335,U0348,2024-11-08,2024,2024-11,nike,shopping,363.87,1,completed,ma,checking,paid_social,medium_risk
T000336,U0383,2024-07-25,2024,2024-07,employer direct deposit,income,7244.43,0,completed,az,checking,paid_search,medium_risk
T000337,U0244,2024-06-01,2024,2024-06,mcdonalds,food & dining,424.73,1,completed,ga,savings,influencer,medium_risk
T000338,U0320,2024-05-18,2024,2024-05,delta airlines,travel,161.68,1,completed,ga,checking,organic,low_risk
T000339,U0276,2024-06-03,2024,2024-06,cvs pharmacy,healthcare,112.91,1,completed,ny,savings,organic,low_risk
T000340,U0102,2023-03-22,2023,2023-03,employer direct deposit,income,4213.66,0,completed,fl,premium,paid_search,medium_risk
T000341,U0490,2024-05-25,2024,2024-05,venmo,transfer,905.19,1,completed,ca,savings,paid_social,low_risk
T000342,U0184,2023-04-16,2023,2023-04,venmo,transfer,818.81,1,completed,ma,premium,paid_social,medium_risk
T000343,U0434,2024-09-10,2024,2024-09,starbucks,food & dining,481.66,1,completed,az,premium,paid_social,medium_risk
T000344,U0413,2023-12-16,2023,2023-12,amc theatres,entertainment,182.94,1,completed,il,premium,referral,medium_risk
T000345,U0092,2023-12-06,2023,2023-12,amc theatres,entertainment,280.96,1,completed,ny,savings,influencer,low_risk
T000346,U0075,2024-04-08,2024,2024-04,zelle,transfer,245.77,1,completed,ca,savings,referral,low_risk
T000347,U0029,2023-12-16,2023,2023-12,netflix,entertainment,178.86,1,completed,ca,premium,paid_social,medium_risk
T000348,U0130,2024-06-18,2024,2024-06,cigna,healthcare,188.2,1,completed,wa,savings,paid_social,medium_risk
T000349,U0098,2023-05-24,2023,2023-05,lyft,travel,411.28,1,completed,ma,premium,paid_search,low_risk
T000350,U0303,2023-09-18,2023,2023-09,employer direct deposit,income,5275.96,0,completed,ma,savings,organic,low_risk
T000351,U0362,2024-04-13,2024,2024-04,employer direct deposit,income,6771.88,0,completed,ca,savings,organic,low_risk
T000352,U0031,2024-02-29,2024,2024-02,comcast,utilities,25.16,1,completed,az,checking,referral,medium_risk
T000353,U0095,2024-04-13,2024,2024-04,nike,shopping,329.91,1,pending,il,premium,paid_social,medium_risk
T000354,U0099,2023-01-05,2023,2023-01,lyft,travel,266.12,1,completed,az,premium,paid_social,high_risk
T000355,U0310,2024-05-09,2024,2024-05,venmo transfer,income,7470.6,0,completed,wa,checking,referral,medium_risk
T000356,U0103,2023-06-27,2023,2023-06,marriott,travel,365.79,1,completed,ny,savings,influencer,medium_risk
T000357,U0389,2024-09-06,2024,2024-09,venmo transfer,income,5243.13,0,completed,fl,checking,referral,low_risk
T000358,U0091,2024-09-15,2024,2024-09,freelance payment,income,7411.37,0,completed,ma,savings,paid_social,medium_risk
T000359,U0216,2023-12-18,2023,2023-12,one medical,healthcare,485.3,1,completed,ga,checking,influencer,low_risk
T000360,U0242,2024-02-27,2024,2024-02,airbnb,travel,302.06,1,completed,wa,premium,paid_search,medium_risk
T000361,U0330,2023-11-18,2023,2023-11,cigna,healthcare,356.51,1,pending,tx,premium,influencer,medium_risk
T000362,U0450,2023-08-03,2023,2023-08,spotify,entertainment,312.84,1,completed,wa,premium,referral,low_risk
T000363,U0141,2024-12-28,2024,2024-12,at&t,utilities,325.74,1,pending,ga,savings,paid_social,medium_risk
T000364,U0491,2023-12-27,2023,2023-12,comcast,utilities,282.02,1,completed,az,checking,organic,medium_risk
T000365,U0312,2024-06-30,2024,2024-06,venmo transfer,income,3001.5,0,completed,az,savings,influencer,high_risk
T000366,U0371,2023-04-20,2023,2023-04,uber eats,food & dining,14.59,1,completed,ma,premium,paid_search,low_risk
T000367,U0496,2023-10-01,2023,2023-10,mcdonalds,food & dining,375.59,1,completed,ny,checking,influencer,medium_risk
T000368,U0107,2023-05-30,2023,2023-05,zocdoc,healthcare,420.01,1,completed,az,checking,paid_search,low_risk
T000369,U0299,2024-07-08,2024,2024-07,walgreens,healthcare,18.09,1,completed,tx,checking,paid_search,medium_risk
T000370,U0207,2024-11-22,2024,2024-11,apple store,shopping,370.27,1,completed,ma,savings,paid_social,medium_risk
T000371,U0335,2024-06-07,2024,2024-06,employer direct deposit,income,6490.15,0,completed,ca,premium,paid_social,high_risk
T000372,U0011,2024-01-26,2024,2024-01,cvs pharmacy,healthcare,195.0,1,pending,il,premium,referral,medium_risk
T000373,U0171,2023-02-25,2023,2023-02,t-mobile,utilities,8.46,1,completed,co,savings,paid_social,high_risk
T000374,U0220,2024-10-10,2024,2024-10,paypal,transfer,1415.17,1,completed,ma,checking,referral,low_risk
T000376,U0199,2023-06-27,2023,2023-06,target,shopping,368.07,1,completed,co,checking,referral,medium_risk
T000377,U0403,2023-10-13,2023,2023-10,doordash,food & dining,279.19,1,completed,wa,checking,paid_social,medium_risk
T000378,U0116,2023-12-05,2023,2023-12,cvs pharmacy,healthcare,234.23,1,pending,wa,checking,paid_social,medium_risk
T000379,U0349,2023-11-27,2023,2023-11,mcdonalds,food & dining,299.25,1,completed,ny,premium,paid_social,medium_risk
T000380,U0407,2024-08-09,2024,2024-08,one medical,healthcare,275.98,1,completed,il,premium,organic,medium_risk
T000381,U0315,2023-08-14,2023,2023-08,t-mobile,utilities,478.58,1,completed,ca,savings,influencer,medium_risk
T000382,U0301,2024-07-10,2024,2024-07,lyft,travel,269.44,1,completed,ma,checking,paid_search,low_risk
T000383,U0201,2024-11-10,2024,2024-11,spotify,entertainment,167.28,1,completed,co,checking,paid_search,low_risk
T000384,U0209,2024-06-27,2024,2024-06,espn+,entertainment,238.48,1,completed,ca,savings,paid_search,medium_risk
T000385,U0432,2024-11-15,2024,2024-11,starbucks,food & dining,174.31,1,completed,ga,savings,referral,medium_risk
T000386,U0477,2024-11-29,2024,2024-11,netflix,entertainment,443.06,1,completed,ny,savings,paid_social,low_risk
T000387,U0231,2023-09-20,2023,2023-09,nike,shopping,271.04,1,completed,ca,premium,paid_search,low_risk
T000388,U0099,2024-06-04,2024,2024-06,t-mobile,utilities,223.89,1,completed,az,premium,paid_social,high_risk
T000389,U0049,2024-06-10,2024,2024-06,steam,entertainment,43.01,1,completed,fl,checking,referral,high_risk
T000390,U0041,2023-08-04,2023,2023-08,starbucks,food & dining,335.83,1,completed,fl,premium,referral,low_risk
T000391,U0273,2023-07-30,2023,2023-07,employer direct deposit,income,4764.28,0,completed,ma,savings,paid_search,medium_risk
T000392,U0011,2023-03-15,2023,2023-03,venmo transfer,income,6228.24,0,completed,il,premium,referral,medium_risk
T000393,U0472,2023-02-08,2023,2023-02,zelle,transfer,193.29,1,completed,ma,savings,influencer,high_risk
T000394,U0457,2023-03-14,2023,2023-03,cigna,healthcare,288.33,1,completed,fl,checking,organic,medium_risk
T000395,U0203,2024-02-02,2024,2024-02,one medical,healthcare,226.66,1,completed,ny,savings,paid_search,medium_risk
T000396,U0291,2024-02-03,2024,2024-02,comcast,utilities,337.3,1,completed,tx,premium,organic,low_risk
T000397,U0060,2023-02-16,2023,2023-02,apple store,shopping,351.04,1,completed,ny,premium,organic,medium_risk
T000398,U0194,2024-12-03,2024,2024-12,walmart,shopping,152.07,1,completed,fl,premium,paid_social,low_risk
T000399,U0341,2024-02-09,2024,2024-02,cash app,transfer,1647.8,1,completed,wa,savings,influencer,low_risk
T000400,U0033,2023-08-14,2023,2023-08,marriott,travel,69.92,1,completed,ca,checking,paid_social,medium_risk
T000401,U0255,2023-11-02,2023,2023-11,walgreens,healthcare,339.29,1,pending,az,checking,organic,low_risk
T000402,U0489,2024-07-20,2024,2024-07,comcast,utilities,437.63,1,completed,ca,premium,paid_search,low_risk
T000403,U0194,2024-08-09,2024,2024-08,starbucks,food & dining,299.13,1,completed,fl,premium,paid_social,low_risk
T000404,U0084,2023-08-04,2023,2023-08,walmart,shopping,374.65,1,pending,ma,premium,referral,medium_risk
T000405,U0044,2024-02-27,2024,2024-02,at&t,utilities,453.0,1,completed,fl,premium,referral,medium_risk
T000406,U0452,2023-07-08,2023,2023-07,airbnb,travel,111.95,1,completed,wa,checking,influencer,medium_risk
T000407,U0367,2023-07-05,2023,2023-07,netflix,entertainment,336.15,1,completed,ca,checking,organic,low_risk
T000408,U0472,2024-04-17,2024,2024-04,uber eats,food & dining,323.05,1,completed,ma,savings,influencer,high_risk
T000409,U0119,2023-04-11,2023,2023-04,walmart,shopping,100.31,1,completed,il,premium,paid_search,low_risk
T000410,U0213,2023-05-12,2023,2023-05,con edison,utilities,336.31,1,completed,tx,savings,referral,medium_risk
T000411,U0008,2023-03-13,2023,2023-03,cigna,healthcare,450.26,1,completed,il,savings,influencer,low_risk
T000412,U0049,2024-09-23,2024,2024-09,zelle,transfer,1325.66,1,completed,fl,checking,referral,high_risk
T000413,U0440,2024-08-03,2024,2024-08,marriott,travel,183.52,1,completed,co,checking,influencer,medium_risk
T000414,U0190,2023-01-05,2023,2023-01,employer direct deposit,income,3192.5,0,completed,tx,savings,paid_search,low_risk
T000415,U0437,2024-01-04,2024,2024-01,freelance payment,income,1940.14,0,completed,ma,premium,paid_social,low_risk
T000416,U0331,2024-04-01,2024,2024-04,cash app,transfer,730.31,1,completed,ma,premium,paid_social,medium_risk
T000417,U0089,2024-10-23,2024,2024-10,target,shopping,304.1,1,completed,ga,savings,organic,low_risk
T000418,U0375,2023-07-21,2023,2023-07,marriott,travel,133.09,1,completed,ny,checking,paid_social,low_risk
T000419,U0315,2023-01-20,2023,2023-01,amazon,shopping,425.09,1,completed,ca,savings,influencer,medium_risk
T000420,U0497,2023-08-06,2023,2023-08,venmo transfer,income,7344.13,0,completed,fl,checking,organic,medium_risk
T000421,U0289,2024-01-10,2024,2024-01,paypal,transfer,797.15,1,completed,co,savings,referral,low_risk
