transaction_id,user_id,date,merchant,category,amount,is_debit,status
T000393,U0472,2023-02-08,Zelle,Transfer,193.29,1,completed
T000394,U0457,2023-03-14,Cigna,Healthcare,288.33,1,completed
T000395,U0203,2024-02-02,One Medical,Healthcare,226.66,1,completed
T000396,U0291,2024-02-03,Comcast,Utilities,337.3,1,completed
T000397,U0060,2023-02-16,Apple Store,Shopping,351.04,1,completed
T000398,U0194,2024-12-03,Walmart,Shopping,152.07,1,completed
T000399,U0341,2024-02-09,Cash App,Transfer,1647.8,1,completed
T000400,U0033,2023-08-14,Marriott,Travel,69.92,1,completed
T000401,U0255,2023-11-02,Walgreens,Healthcare,339.29,1,pending
T000402,U0489,2024-07-20,Comcast,Utilities,437.63,1,completed
T000403,U0194,2024-08-09,Starbucks,Food & Dining,299.13,1,completed
T000404,U0084,2023-08-04,Walmart,Shopping,374.65,1,pending
T000405,U0044,2024-02-27,AT&T,Utilities,453.0,1,completed
T000406,U0452,2023-07-08,Airbnb,Travel,111.95,1,completed
T000407,U0367,2023-07-05,Netflix,Entertainment,336.15,1,completed
T000408,U0472,2024-04-17,Uber Eats,Food & Dining,323.05,1,completed
T000409,U0119,2023-04-11,Walmart,Shopping,100.31,1,completed
T000410,U0213,2023-05-12,Con Edison,Utilities,336.31,1,completed
T000411,U0008,2023-03-13,Cigna,Healthcare,450.26,1,completed
T000412,U0049,2024-09-23,Zelle,Transfer,1325.66,1,completed
T000413,U0440,2024-08-03,Marriott,Travel,183.52,1,completed
T000414,U0190,2023-01-05,Employer Direct Deposit,Income,3192.5,0,completed
T000415,U0437,2024-01-04,Freelance Payment,Income,1940.14,0,completed
T000416,U0331,2024-04-01,Cash App,Transfer,730.31,1,completed
T000417,U0089,2024-10-23,Target,Shopping,304.1,1,completed
T000418,U0375,2023-07-21,Marriott,Travel,133.09,1,completed
T000419,U0315,2023-01-20,Amazon,Shopping,425.09,1,completed
T000420,U0497,2023-08-06,Venmo Transfer,Income,7344.13,0,completed
T000421,U0289,2024-01-10,PayPal,Transfer,797.15,1,completed
T000422,U0456,2024-04-20,Walgreens,Healthcare,251.56,1,completed
T000423,U0252,2023-01-11,T-Mobile,Utilities,332.01,1,completed
T000424,U0017,2023-05-24,Marriott,Travel,224.22,1,completed
T000425,U0354,2024-01-03,Lyft,Travel,22.13,1,completed
T000426,U0457,2023-09-28,Netflix,Entertainment,185.98,1,completed
T000427,U0366,2024-01-05,ESPN+,Entertainment,195.27,1,pending
T000428,U0222,2024-10-26,Starbucks,Food & Dining,163.39,1,completed
T000429,U0329,2024-08-15,ZocDoc,Healthcare,273.09,1,completed
T000430,U0493,2024-08-24,Freelance Payment,Income,5573.36,0,completed
T000431,U0155,2023-08-17,One Medical,Healthcare,259.15,1,completed
T000432,U0319,2024-05-08,National Grid,Utilities,443.81,1,completed
T000433,U0072,2023-06-19,Lyft,Travel,116.54,1,completed
T000434,U0139,2023-06-03,Walgreens,Healthcare,95.08,1,completed
T000435,U0129,2024-02-29,Target,Shopping,405.96,1,completed
T000436,U0343,2024-05-05,Cash App,Transfer,437.19,1,completed
T000437,U0308,2023-09-07,Employer Direct Deposit,Income,1302.01,0,completed
T000438,U0281,2024-10-06,Airbnb,Travel,257.3,1,completed
T000439,U0101,2023-06-20,Delta Airlines,Travel,130.61,1,completed
T000440,U0496,2024-07-31,Venmo Transfer,Income,5463.36,0,completed
T000441,U0401,2023-08-10,CVS Pharmacy,Healthcare,225.7,1,failed
T000442,U0021,2023-08-13,PayPal,Transfer,1664.12,1,completed
T000443,U0149,2024-11-06,Marriott,Travel,256.38,1,completed
T000444,U0249,2024-09-02,National Grid,Utilities,296.12,1,completed
T000445,U0293,2023-04-22,Employer Direct Deposit,Income,1115.94,0,completed
T000446,U0055,2024-09-12,Employer Direct Deposit,Income,1674.09,0,completed
T000447,U0421,2024-05-30,Uber Eats,Food & Dining,376.69,1,completed
T000448,U0347,2024-07-06,Marriott,Travel,414.11,1,completed
T000449,U0231,2024-03-06,Venmo Transfer,Income,3592.64,0,completed
T000450,U0455,2024-05-08,Employer Direct Deposit,Income,6526.89,0,completed
T000451,U0367,2023-05-18,Nike,Shopping,128.75,1,completed
T000452,U0477,2024-09-04,Walmart,Shopping,438.63,1,completed
T000453,U0430,2024-12-27,Netflix,Entertainment,372.34,1,completed
T000454,U0200,2023-01-08,Apple Store,Shopping,188.76,1,completed
T000455,U0056,2024-01-06,National Grid,Utilities,55.08,1,completed
T000456,U0400,2024-07-02,ZocDoc,Healthcare,212.93,1,completed
T000457,U0066,2023-07-28,One Medical,Healthcare,207.79,1,completed
T000458,U0130,2024-01-15,PayPal,Transfer,1127.01,1,completed
T000459,U0436,2023-12-19,Cigna,Healthcare,387.55,1,completed
T000460,U0105,2023-08-24,Delta Airlines,Travel,224.4,1,completed
T000461,U0044,2023-08-08,Delta Airlines,Travel,255.16,1,completed
T000462,U0296,2024-02-03,McDonalds,Food & Dining,482.36,1,completed
T000463,U0407,2024-04-27,Target,Shopping,463.08,1,completed
T000464,U0385,2023-08-16,Walmart,Shopping,186.68,1,completed
T000465,U0284,2024-09-20,Freelance Payment,Income,5593.23,0,completed
T000466,U0347,2024-10-17,McDonalds,Food & Dining,248.2,1,completed
T000467,U0023,2023-02-04,Walgreens,Healthcare,392.41,1,completed
T000468,U0137,2023-06-23,ESPN+,Entertainment,337.66,1,completed
T000469,U0181,2023-03-30,McDonalds,Food & Dining,498.41,1,completed
T000470,U0296,2024-02-20,National Grid,Utilities,293.87,1,completed
T000471,U0242,2024-07-16,Amazon,Shopping,143.68,1,completed
T000472,U0433,2023-10-11,Con Edison,Utilities,114.7,1,pending
T000473,U0443,2024-08-11,Cash App,Transfer,29.21,1,completed
T000474,U0100,2023-03-16,Apple Store,Shopping,252.58,1,completed
T000475,U0151,2023-09-21,Apple Store,Shopping,438.3,1,completed
T000476,U0306,2024-01-22,One Medical,Healthcare,282.46,1,completed
T000477,U0358,2024-11-28,National Grid,Utilities,231.44,1,completed
T000478,U0001,2023-04-30,DoorDash,Food & Dining,130.39,1,completed
T000479,U0472,2023-11-20,Spotify,Entertainment,207.39,1,completed
T000480,U0288,2023-09-12,Chipotle,Food & Dining,145.07,1,completed
T000481,U0435,2024-07-21,Comcast,Utilities,465.84,1,completed
T000482,U0318,2024-08-10,AT&T,Utilities,136.0,1,pending
T000483,U0176,2023-07-24,AMC Theatres,Entertainment,118.96,1,completed
T000484,U0126,2023-08-23,Walgreens,Healthcare,102.98,1,completed
T000485,U0196,2023-04-20,AT&T,Utilities,61.7,1,completed
T000486,U0226,2023-01-07,Bank Transfer,Transfer,1533.2,1,completed
T000487,U0083,2024-01-16,DoorDash,Food & Dining,311.09,1,completed
T000488,U0398,2023-07-07,One Medical,Healthcare,492.23,1,pending
T000489,U0337,2023-08-16,One Medical,Healthcare,375.58,1,completed
T000490,U0110,2024-07-07,Freelance Payment,Income,1227.94,0,completed
T000491,U0096,2023-05-04,Lyft,Travel,349.73,1,completed
T000492,U0313,2024-11-21,Starbucks,Food & Dining,106.95,1,completed
T000493,U0054,2024-09-19,Con Edison,Utilities,431.2,1,completed
T000494,U0066,2023-10-03,Walgreens,Healthcare,236.73,1,completed
T000495,U0141,2024-05-25,AT&T,Utilities,213.12,1,completed
T000496,U0144,2024-02-15,Con Edison,Utilities,141.26,1,completed
T000497,U0276,2024-12-03,Marriott,Travel,115.83,1,completed
T000498,U0448,2024-07-22,Walgreens,Healthcare,217.24,1,completed
T000499,U0154,2024-04-29,Airbnb,Travel,403.22,1,completed
T000500,U0014,2024-10-07,PayPal,Transfer,1043.67,1,completed
T000501,U0115,2023-09-14,Zelle,Transfer,1133.03,1,completed
T000502,U0322,2024-12-08,Employer Direct Deposit,Income,2143.39,0,completed
T000503,U0120,2024-10-06,One Medical,Healthcare,49.96,1,completed
T000504,U0378,2024-01-04,ZocDoc,Healthcare,281.05,1,pending
T000505,U0372,2023-01-21,ZocDoc,Healthcare,207.06,1,completed
T000506,U0062,2024-08-12,ESPN+,Entertainment,325.63,1,completed
T000507,U0118,2023-11-29,ZocDoc,Healthcare,337.25,1,completed
T000508,U0350,2024-01-26,Venmo,Transfer,1235.05,1,completed
T000509,U0097,2024-10-17,Airbnb,Travel,404.24,1,completed
T000510,U0219,2023-03-23,Employer Direct Deposit,Income,2134.0,0,completed
T000511,U0083,2024-12-28,Con Edison,Utilities,135.2,1,completed
T000512,U0269,2024-01-07,One Medical,Healthcare,374.45,1,completed
T000513,U0189,2023-06-21,Cash App,Transfer,384.09,1,completed
T000514,U0280,2024-12-18,Steam,Entertainment,375.37,1,completed
T000515,U0215,2023-04-08,Employer Direct Deposit,Income,1446.55,0,completed
T000516,U0221,2024-02-11,Starbucks,Food & Dining,262.94,1,failed
T000517,U0237,2024-09-24,Walmart,Shopping,79.33,1,completed
T000518,U0458,2023-08-23,Freelance Payment,Income,2731.78,0,completed
T000519,U0172,2024-06-23,Airbnb,Travel,419.58,1,completed
T000520,U0299,2024-05-02,Con Edison,Utilities,234.66,1,completed
T000521,U0442,2024-03-31,Cigna,Healthcare,69.29,1,pending
T000522,U0212,2024-09-03,Marriott,Travel,229.36,1,completed
T000523,U0456,2024-10-17,Venmo Transfer,Income,5476.7,0,completed
T000524,U0116,2024-07-06,National Grid,Utilities,115.11,1,completed
T000525,U0316,2024-02-27,ZocDoc,Healthcare,131.38,1,completed
T000526,U0358,2023-05-20,Uber Eats,Food & Dining,173.25,1,completed
T000527,U0437,2024-05-03,DoorDash,Food & Dining,151.21,1,completed
T000528,U0361,2023-08-25,Cigna,Healthcare,398.79,1,completed
T000529,U0293,2024-07-28,AMC Theatres,Entertainment,219.68,1,completed
T000530,U0324,2023-08-14,Freelance Payment,Income,2840.86,0,completed
T000531,U0046,2024-09-19,ESPN+,Entertainment,404.17,1,completed
T000532,U0145,2023-10-03,Cigna,Healthcare,207.63,1,completed
T000533,U0484,2023-10-24,Airbnb,Travel,56.96,1,completed
T000534,U0456,2024-12-18,Zelle,Transfer,1253.05,1,completed
T000535,U0108,2023-02-20,McDonalds,Food & Dining,484.92,1,completed
T000536,U0403,2023-10-03,Walmart,Shopping,64.27,1,completed
T000537,U0029,2023-04-03,McDonalds,Food & Dining,77.04,1,completed
T000538,U0342,2023-11-16,National Grid,Utilities,393.29,1,completed
T000539,U0088,2024-12-14,National Grid,Utilities,396.13,1,completed
T000540,U0055,2023-09-30,Delta Airlines,Travel,388.28,1,completed
T000541,U0499,2023-07-16,PayPal,Transfer,1793.48,1,completed
T000542,U0237,2023-05-05,Employer Direct Deposit,Income,7822.19,0,completed
T000543,U0493,2023-09-11,Freelance Payment,Income,6163.33,0,completed
T000544,U0405,2024-06-17,Venmo,Transfer,1338.7,1,completed
T000545,U0140,2023-11-16,Venmo Transfer,Income,7553.51,0,completed
T000546,U0268,2024-06-17,Uber Eats,Food & Dining,62.83,1,completed
T000547,U0064,2024-01-05,Walgreens,Healthcare,443.98,1,completed
T000548,U0102,2023-08-30,Netflix,Entertainment,317.19,1,completed
T000549,U0389,2024-08-21,Uber,Travel,61.59,1,completed
T000550,U0217,2024-08-18,Starbucks,Food & Dining,392.17,1,completed
T000551,U0026,2023-04-02,Uber,Travel,125.86,1,completed
T000552,U0182,2023-03-03,Comcast,Utilities,179.05,1,completed
T000553,U0298,2024-05-14,Target,Shopping,117.87,1,failed
T000554,U0029,2023-07-17,National Grid,Utilities,12.63,1,completed
T000555,U0176,2023-02-10,Uber,Travel,243.68,1,completed
T000556,U0351,2024-12-14,Cigna,Healthcare,246.07,1,completed
T000557,U0321,2024-04-24,Con Edison,Utilities,139.11,1,completed
T000558,U0078,2024-06-27,Delta Airlines,Travel,79.2,1,completed
T000559,U0349,2024-01-11,Cigna,Healthcare,228.13,1,completed
T000560,U0406,2023-07-09,Venmo Transfer,Income,7180.53,0,completed
T000561,U0315,2023-09-02,T-Mobile,Utilities,161.71,1,completed
T000562,U0087,2024-06-20,Employer Direct Deposit,Income,5782.57,0,completed
T000563,U0478,2023-10-17,Marriott,Travel,162.65,1,completed
T000564,U0427,2024-06-19,Amazon,Shopping,330.13,1,completed
T000565,U0229,2023-02-02,Airbnb,Travel,102.64,1,completed
T000566,U0196,2024-08-07,Amazon,Shopping,321.59,1,completed
T000567,U0221,2024-09-30,Bank Transfer,Transfer,1408.6,1,completed
T000568,U0334,2024-09-12,AT&T,Utilities,359.49,1,completed
T000569,U0400,2023-03-23,AMC Theatres,Entertainment,235.09,1,completed
T000570,U0056,2024-03-01,T-Mobile,Utilities,411.37,1,completed
T000571,U0268,2023-09-30,Uber Eats,Food & Dining,265.45,1,completed
T000572,U0367,2023-08-10,CVS Pharmacy,Healthcare,480.37,1,completed
T000573,U0299,2024-01-30,ESPN+,Entertainment,96.35,1,completed
T000574,U0117,2024-10-02,ESPN+,Entertainment,473.86,1,completed
T000575,U0374,2023-04-19,Venmo Transfer,Income,6363.98,0,completed
T000576,U0483,2023-04-17,Cash App,Transfer,350.28,1,completed
T000577,U0362,2023-12-12,Venmo Transfer,Income,5602.72,0,completed
T000578,U0340,2023-11-19,Zelle,Transfer,1109.16,1,failed
T000579,U0448,2024-10-10,National Grid,Utilities,216.43,1,completed
T000580,U0464,2024-07-12,ESPN+,Entertainment,108.54,1,completed
T000581,U0058,2024-04-08,ZocDoc,Healthcare,224.85,1,completed
T000582,U0066,2024-09-02,Chipotle,Food & Dining,10.12,1,completed
T000583,U0277,2023-11-04,CVS Pharmacy,Healthcare,492.23,1,completed
T000584,U0255,2024-12-07,Comcast,Utilities,411.52,1,pending
T000585,U0441,2023-02-08,Delta Airlines,Travel,231.26,1,completed
T000586,U0425,2024-08-19,ZocDoc,Healthcare,126.43,1,completed
T000587,U0347,2024-08-07,CVS Pharmacy,Healthcare,201.1,1,pending
T000588,U0346,2024-05-09,Walmart,Shopping,88.11,1,completed
T000589,U0339,2024-10-19,Apple Store,Shopping,151.6,1,completed
T000590,U0471,2023-02-27,Employer Direct Deposit,Income,7453.1,0,completed
T000591,U0260,2023-05-04,Freelance Payment,Income,7088.51,0,completed
T000592,U0043,2023-02-25,DoorDash,Food & Dining,153.78,1,completed
T000593,U0032,2024-05-29,Uber,Travel,349.49,1,completed
T000594,U0475,2024-09-01,Freelance Payment,Income,5026.78,0,completed
T000595,U0259,2024-02-08,Freelance Payment,Income,2036.09,0,completed
T000596,U0410,2023-02-20,Bank Transfer,Transfer,1105.34,1,completed
T000597,U0108,2024-03-20,Venmo Transfer,Income,6416.78,0,completed
T000598,U0374,2024-07-26,Lyft,Travel,100.66,1,completed
T000599,U0154,2024-09-22,ESPN+,Entertainment,498.55,1,completed
T000600,U0323,2023-09-30,Netflix,Entertainment,388.83,1,completed
T000601,U0316,2024-11-18,Amazon,Shopping,207.96,1,completed
T000602,U0414,2023-12-19,Steam,Entertainment,297.75,1,completed
T000603,U0062,2023-12-25,Walgreens,Healthcare,308.88,1,failed
T000604,U0157,2023-05-30,Bank Transfer,Transfer,892.12,1,pending
T000605,U0358,2024-12-02,Spotify,Entertainment,188.16,1,completed
T000606,U0214,2023-02-25,Amazon,Shopping,123.04,1,completed
T000607,U0099,2023-01-15,Uber,Travel,172.95,1,completed
T000608,U0180,2024-04-27,One Medical,Healthcare,13.33,1,completed
T000609,U0019,2024-07-13,Spotify,Entertainment,262.59,1,completed
T000610,U0235,2023-05-25,Bank Transfer,Transfer,1396.24,1,completed
T000611,U0238,2024-11-10,Venmo Transfer,Income,4687.59,0,completed
T000612,U0221,2023-07-25,Chipotle,Food & Dining,395.02,1,completed
T000613,U0321,2024-11-01,DoorDash,Food & Dining,472.7,1,completed
T000614,U0463,2023-04-21,ZocDoc,Healthcare,11.5,1,completed
T000615,U0205,2024-01-25,Employer Direct Deposit,Income,4559.78,0,completed
T000616,U0263,2024-09-03,National Grid,Utilities,266.72,1,completed
T000617,U0053,2024-12-30,Bank Transfer,Transfer,62.55,1,completed
T000618,U0275,2024-05-16,ZocDoc,Healthcare,197.91,1,completed
T000619,U0101,2023-12-30,Con Edison,Utilities,313.37,1,completed
T000620,U0174,2024-10-02,CVS Pharmacy,Healthcare,130.32,1,completed
T000621,U0359,2023-10-14,Uber Eats,Food & Dining,114.34,1,completed
T000622,U0062,2023-05-21,Venmo Transfer,Income,1614.57,0,completed
T000623,U0432,2023-09-04,AMC Theatres,Entertainment,287.3,1,completed
T000624,U0298,2023-12-04,Cigna,Healthcare,225.69,1,completed
T000625,U0116,2024-07-08,Marriott,Travel,342.66,1,completed
T000626,U0453,2024-12-06,Uber,Travel,353.16,1,completed
T000627,U0371,2023-05-29,Lyft,Travel,328.8,1,completed
T000628,U0003,2023-03-11,Uber,Travel,279.56,1,pending
T000629,U0069,2023-11-22,Target,Shopping,420.08,1,completed
T000630,U0165,2024-02-28,Chipotle,Food & Dining,480.68,1,completed
T000631,U0424,2023-07-12,Walgreens,Healthcare,55.17,1,completed
T000632,U0114,2024-08-03,Cigna,Healthcare,306.96,1,completed
T000633,U0359,2024-01-03,Netflix,Entertainment,41.58,1,completed
T000634,U0418,2024-09-11,Marriott,Travel,235.44,1,completed
T000635,U0135,2024-05-18,Lyft,Travel,237.98,1,completed
T000636,U0307,2024-02-23,Netflix,Entertainment,382.74,1,completed
T000637,U0369,2023-08-16,One Medical,Healthcare,371.7,1,failed
T000638,U0269,2023-07-01,Netflix,Entertainment,463.7,1,failed
T000639,U0475,2024-04-13,Zelle,Transfer,1777.42,1,completed
T000640,U0046,2024-01-25,Uber Eats,Food & Dining,360.66,1,completed
T000641,U0459,2023-04-22,Uber Eats,Food & Dining,226.9,1,completed
T000642,U0037,2024-06-15,McDonalds,Food & Dining,269.86,1,failed
T000643,U0284,2024-02-01,Uber Eats,Food & Dining,259.03,1,completed
T000644,U0019,2023-10-26,McDonalds,Food & Dining,220.9,1,completed
T000645,U0329,2023-06-20,One Medical,Healthcare,212.39,1,completed
T000646,U0200,2023-05-26,Uber Eats,Food & Dining,232.86,1,completed
T000647,U0076,2023-04-26,Apple Store,Shopping,91.53,1,completed
T000648,U0455,2024-02-28,Lyft,Travel,163.08,1,completed
T000649,U0141,2024-12-30,Bank Transfer,Transfer,1793.67,1,completed
T000650,U0122,2023-11-28,Walmart,Shopping,346.48,1,pending
T000651,U0164,2023-04-04,Delta Airlines,Travel,58.85,1,completed
T000652,U0420,2024-06-20,Comcast,Utilities,354.23,1,completed
T000653,U0203,2024-07-17,Lyft,Travel,191.54,1,completed
T000654,U0343,2024-11-06,T-Mobile,Utilities,431.61,1,completed
T000655,U0377,2024-12-30,Airbnb,Travel,27.55,1,completed
T000656,U0152,2024-10-03,Zelle,Transfer,377.78,1,completed
T000657,U0063,2024-09-29,Netflix,Entertainment,383.17,1,completed
T000658,U0410,2024-07-10,Cash App,Transfer,1618.76,1,completed
T000659,U0241,2023-08-11,PayPal,Transfer,1185.95,1,completed
T000660,U0188,2023-03-23,Freelance Payment,Income,5208.52,0,completed
T000661,U0304,2024-10-05,Cigna,Healthcare,279.66,1,completed
T000662,U0063,2023-06-01,McDonalds,Food & Dining,29.42,1,completed
T000663,U0429,2024-11-14,Delta Airlines,Travel,289.89,1,completed
T000664,U0055,2023-02-20,Comcast,Utilities,56.23,1,failed
T000665,U0307,2024-09-17,Uber,Travel,331.14,1,completed
T000666,U0414,2024-08-15,Lyft,Travel,181.37,1,completed
T000667,U0119,2024-01-13,ZocDoc,Healthcare,448.97,1,completed
T000668,U0156,2023-03-08,Venmo Transfer,Income,3049.83,0,completed
T000669,U0484,2024-06-23,ZocDoc,Healthcare,208.05,1,completed
T000670,U0388,2023-03-01,ESPN+,Entertainment,56.43,1,completed
T000671,U0272,2024-12-06,Nike,Shopping,303.18,1,completed
T000672,U0434,2024-09-15,One Medical,Healthcare,424.2,1,completed
T000673,U0195,2024-09-21,AT&T,Utilities,282.19,1,completed
T000674,U0343,2023-07-04,Cash App,Transfer,1769.65,1,completed
T000675,U0208,2023-01-02,Walgreens,Healthcare,60.87,1,completed
T000676,U0493,2024-09-22,Target,Shopping,499.5,1,completed
T000677,U0351,2024-07-27,Con Edison,Utilities,403.41,1,completed
T000678,U0229,2023-09-18,Steam,Entertainment,395.52,1,completed
T000679,U0397,2023-04-27,Comcast,Utilities,343.55,1,completed
T000680,U0131,2023-07-18,McDonalds,Food & Dining,166.6,1,completed
T000681,U0347,2023-02-06,Cash App,Transfer,1298.39,1,completed
T000682,U0119,2023-12-10,Bank Transfer,Transfer,935.69,1,completed
T000683,U0410,2023-11-03,Uber Eats,Food & Dining,283.34,1,completed
T000684,U0086,2024-08-14,McDonalds,Food & Dining,343.38,1,completed
T000685,U0393,2023-06-02,Comcast,Utilities,141.67,1,completed
T000686,U0121,2024-07-01,Venmo Transfer,Income,6896.84,0,completed
T000687,U0011,2024-09-01,Employer Direct Deposit,Income,1817.91,0,completed
T000688,U0191,2024-12-27,ZocDoc,Healthcare,17.75,1,completed
T000689,U0185,2024-01-16,PayPal,Transfer,914.77,1,pending
T000690,U0488,2023-11-06,ESPN+,Entertainment,89.16,1,completed
T000691,U0038,2023-04-05,McDonalds,Food & Dining,223.0,1,completed
T000692,U0049,2023-06-07,Bank Transfer,Transfer,396.62,1,pending
T000693,U0455,2023-05-27,ZocDoc,Healthcare,385.2,1,completed
T000694,U0376,2023-02-07,Airbnb,Travel,230.77,1,completed
T000695,U0492,2023-11-15,Amazon,Shopping,466.3,1,completed
T000696,U0177,2024-04-23,Walmart,Shopping,444.81,1,completed
T000697,U0296,2024-08-14,CVS Pharmacy,Healthcare,379.73,1,completed
T000698,U0446,2023-07-25,Steam,Entertainment,97.89,1,completed
T000699,U0392,2024-11-18,National Grid,Utilities,60.59,1,completed
T000700,U0120,2023-01-16,CVS Pharmacy,Healthcare,479.23,1,completed
T000701,U0322,2024-07-09,Target,Shopping,176.46,1,completed
